MAE:0.05263186573780283 MAPE:49.655681246214066 MSE:0.004233741363517809
2016-11-18 20:00:00	0.14156541228294373 0.14528904855251312 0.12656624615192413 0.13902361690998077 0.12362110614776611 0.15283352136611938 0.11659645289182663
2016-11-18 21:00:00	0.14630171656608582 0.1453680843114853 0.12761303782463074 0.14241814613342285 0.12491369247436523 0.1504201591014862 0.1204090490937233
2016-11-18 22:00:00	0.1438634842634201 0.14476704597473145 0.12818093597888947 0.14234240353107452 0.12347497045993805 0.14334863424301147 0.12046616524457932
2016-11-18 23:00:00	0.1408427357673645 0.13585025072097778 0.12771447002887726 0.14245957136154175 0.12300373613834381 0.1424054354429245 0.12276803702116013
2016-11-19 00:00:00	0.14310304820537567 0.14492063224315643 0.13083694875240326 0.14183853566646576 0.12548615038394928 0.1527550369501114 0.12202142924070358
2016-11-19 01:00:00	0.1399979591369629 0.14581429958343506 0.1274612843990326 0.1379724144935608 0.1239287257194519 0.15271075069904327 0.11793076992034912
2016-11-19 02:00:00	0.1562824249267578 0.15250059962272644 0.1323823630809784 0.14774343371391296 0.1344599723815918 0.16140194237232208 0.12964564561843872
2016-11-19 03:00:00	0.1613556444644928 0.15723532438278198 0.1329476535320282 0.15006297826766968 0.13662222027778625 0.16598033905029297 0.13123439252376556
2016-11-19 04:00:00	0.15362483263015747 0.15230554342269897 0.13030897080898285 0.1483098566532135 0.13308344781398773 0.1620551198720932 0.1282358467578888
2016-11-19 05:00:00	0.1526506096124649 0.1531345546245575 0.1307033747434616 0.149520605802536 0.13203884661197662 0.16243889927864075 0.12819871306419373
2016-11-19 06:00:00	0.1516598016023636 0.15271110832691193 0.13137127459049225 0.1473517268896103 0.12994234263896942 0.15672844648361206 0.1243666484951973
2016-11-19 07:00:00	0.13915833830833435 0.13715995848178864 0.1221926137804985 0.13749800622463226 0.11964593082666397 0.14973944425582886 0.11707110702991486
2016-11-19 08:00:00	0.13390973210334778 0.13266126811504364 0.11884821206331253 0.13073934614658356 0.11588577926158905 0.14422664046287537 0.11215867102146149
2016-11-19 09:00:00	0.13784340023994446 0.13351278007030487 0.11913327872753143 0.1297859251499176 0.11657660454511642 0.14303354918956757 0.11335723102092743
2016-11-19 10:00:00	0.1496604084968567 0.14675606787204742 0.12947513163089752 0.14095555245876312 0.12615655362606049 0.15068534016609192 0.12293366342782974
2016-11-19 11:00:00	0.15744520723819733 0.15247473120689392 0.13334286212921143 0.14416445791721344 0.1317751705646515 0.15615884959697723 0.12924861907958984
2016-11-19 12:00:00	0.15881723165512085 0.1534510999917984 0.13395732641220093 0.14476846158504486 0.13277727365493774 0.1576223224401474 0.13033562898635864
2016-11-19 13:00:00	0.1589018851518631 0.15390416979789734 0.13332787156105042 0.14643864333629608 0.13304774463176727 0.16135503351688385 0.12992210686206818
2016-11-19 14:00:00	0.16436366736888885 0.1577683687210083 0.13535085320472717 0.1507018506526947 0.13673320412635803 0.1679179072380066 0.13325943052768707
2016-11-19 15:00:00	0.16665560007095337 0.16042180359363556 0.135768324136734 0.1527579426765442 0.13810880482196808 0.17031946778297424 0.1342054158449173
2016-11-19 16:00:00	0.15842345356941223 0.15538853406906128 0.13272102177143097 0.14937244355678558 0.1331276297569275 0.16286402940750122 0.12863337993621826
2016-11-19 17:00:00	0.1568453013896942 0.15726988017559052 0.13510893285274506 0.1484103798866272 0.13295279443264008 0.1603163480758667 0.12949948012828827
2016-11-19 18:00:00	0.15564705431461334 0.15850830078125 0.13937969505786896 0.14968368411064148 0.13318666815757751 0.1580582708120346 0.13043348491191864
2016-11-19 19:00:00	0.153724804520607 0.15754373371601105 0.13988059759140015 0.15115100145339966 0.13098326325416565 0.15596461296081543 0.1286541223526001
2016-11-19 20:00:00	0.16143199801445007 0.16395488381385803 0.14080260694026947 0.15287183225154877 0.13591144979000092 0.16065777838230133 0.1328774243593216
2016-11-19 21:00:00	0.16702820360660553 0.16895517706871033 0.14210520684719086 0.1539487987756729 0.1394544541835785 0.16188456118106842 0.13591983914375305
2016-11-19 22:00:00	0.16029712557792664 0.16102516651153564 0.13654081523418427 0.14965099096298218 0.1332016885280609 0.15563739836215973 0.13038451969623566
2016-11-19 23:00:00	0.14885231852531433 0.14847294986248016 0.13148730993270874 0.1416253298521042 0.12701618671417236 0.14568108320236206 0.12409227341413498
2016-11-20 00:00:00	0.1388331949710846 0.14162012934684753 0.12514474987983704 0.1422272026538849 0.12402521073818207 0.15027348697185516 0.11687403172254562
2016-11-20 01:00:00	0.14667564630508423 0.14752599596977234 0.12891420722007751 0.14227283000946045 0.12753260135650635 0.15578623116016388 0.12397754937410355
2016-11-20 02:00:00	0.14956820011138916 0.14667408168315887 0.12871885299682617 0.1410151720046997 0.12845367193222046 0.1585148423910141 0.1261541247367859
2016-11-20 03:00:00	0.15310288965702057 0.14455127716064453 0.1275213062763214 0.14260399341583252 0.1304847151041031 0.16103065013885498 0.12985080480575562
2016-11-20 04:00:00	0.14867350459098816 0.13937649130821228 0.12349288910627365 0.13740788400173187 0.1255679726600647 0.1566930115222931 0.12636148929595947
2016-11-20 05:00:00	0.13832205533981323 0.13254542648792267 0.11753144860267639 0.12891502678394318 0.11769434064626694 0.14948910474777222 0.11855632811784744
2016-11-20 06:00:00	0.13208265602588654 0.13042373955249786 0.11680864542722702 0.12255450338125229 0.11297338455915451 0.14495503902435303 0.11343579739332199
2016-11-20 07:00:00	0.1268981695175171 0.12729798257350922 0.11359810084104538 0.11983871459960938 0.10975810140371323 0.13955269753932953 0.10815246403217316
2016-11-20 08:00:00	0.12825916707515717 0.12534107267856598 0.11071029305458069 0.11867597699165344 0.10965349525213242 0.13509754836559296 0.10786283761262894
2016-11-20 09:00:00	0.12701664865016937 0.12508639693260193 0.11519120633602142 0.12113173305988312 0.1106388121843338 0.13319210708141327 0.10750540345907211
2016-11-20 10:00:00	0.12513723969459534 0.12219463288784027 0.11455845087766647 0.12072424590587616 0.11280547082424164 0.13392171263694763 0.10734935849905014
2016-11-20 11:00:00	0.12433187663555145 0.11925481259822845 0.11423500627279282 0.12104114890098572 0.11459615081548691 0.135715514421463 0.1071297898888588
2016-11-20 12:00:00	0.11845137923955917 0.11156850308179855 0.11119908094406128 0.11712776124477386 0.11028222739696503 0.1335049569606781 0.10643735527992249
2016-11-20 13:00:00	0.11318403482437134 0.10383208096027374 0.1059441864490509 0.11000953614711761 0.10653956234455109 0.13003341853618622 0.10287536680698395
2016-11-20 14:00:00	0.12667380273342133 0.11910935491323471 0.11701987683773041 0.12319675832986832 0.11931534856557846 0.14203456044197083 0.11463073641061783
2016-11-20 15:00:00	0.15008850395679474 0.14258858561515808 0.13326208293437958 0.15068313479423523 0.1394915133714676 0.16664472222328186 0.13453364372253418
2016-11-20 16:00:00	0.15338784456253052 0.14726771414279938 0.13424673676490784 0.15338103473186493 0.13948825001716614 0.17069588601589203 0.1367112696170807
2016-11-20 17:00:00	0.14744630455970764 0.1412278413772583 0.12840160727500916 0.1461489498615265 0.13180214166641235 0.16355852782726288 0.12829196453094482
2016-11-20 18:00:00	0.16588546335697174 0.16373194754123688 0.13950610160827637 0.15578360855579376 0.14577466249465942 0.17506952583789825 0.1402989625930786
2016-11-20 19:00:00	0.16739246249198914 0.1667475402355194 0.14131177961826324 0.16101233661174774 0.1495295763015747 0.18348276615142822 0.14247353374958038
2016-11-20 20:00:00	0.16325414180755615 0.1633521169424057 0.14169874787330627 0.16279734671115875 0.14824146032333374 0.1826554536819458 0.14032337069511414
2016-11-20 21:00:00	0.16363830864429474 0.163204163312912 0.14311766624450684 0.16500437259674072 0.14982444047927856 0.18718627095222473 0.14371488988399506
2016-11-20 22:00:00	0.1766483187675476 0.17485031485557556 0.15087860822677612 0.17486783862113953 0.1596626341342926 0.1992626190185547 0.1532689779996872
2016-11-20 23:00:00	0.18232569098472595 0.18085947632789612 0.15851372480392456 0.1820898950099945 0.16877999901771545 0.2108331322669983 0.16146376729011536
2016-11-21 00:00:00	0.1643020212650299 0.14877668023109436 0.1363561600446701 0.1558377742767334 0.14091047644615173 0.1809084564447403 0.1448567509651184
2016-11-21 01:00:00	0.16624608635902405 0.1597779393196106 0.14509838819503784 0.15873602032661438 0.15033414959907532 0.18226608633995056 0.14882665872573853
2016-11-21 02:00:00	0.1809026002883911 0.1718938648700714 0.15266504883766174 0.17060735821723938 0.16162987053394318 0.1983897089958191 0.16370464861392975
2016-11-21 03:00:00	0.18335112929344177 0.17771446704864502 0.15611855685710907 0.17720943689346313 0.16842326521873474 0.20712177455425262 0.16841307282447815
2016-11-21 04:00:00	0.19574737548828125 0.19055193662643433 0.16780218482017517 0.19091874361038208 0.18040168285369873 0.22326192259788513 0.18438073992729187
2016-11-21 05:00:00	0.20036599040031433 0.19570903480052948 0.17147815227508545 0.19552451372146606 0.18520359694957733 0.2290704846382141 0.1878959834575653
2016-11-21 06:00:00	0.22472256422042847 0.220881849527359 0.19295205175876617 0.22170120477676392 0.20837807655334473 0.2573834955692291 0.21273641288280487
2016-11-21 07:00:00	0.24106091260910034 0.23533004522323608 0.20912420749664307 0.24295610189437866 0.22579669952392578 0.278725266456604 0.2330074906349182
2016-11-21 08:00:00	0.20900705456733704 0.20281486213207245 0.1808689683675766 0.20692920684814453 0.1931864619255066 0.23722824454307556 0.19703543186187744
2016-11-21 09:00:00	0.20636776089668274 0.20278774201869965 0.1809614896774292 0.20757710933685303 0.19303593039512634 0.23466598987579346 0.18928521871566772
2016-11-21 10:00:00	0.1722807139158249 0.16859173774719238 0.1555473506450653 0.17281989753246307 0.1553829312324524 0.18931537866592407 0.14937204122543335
2016-11-21 11:00:00	0.12670528888702393 0.13094967603683472 0.12837091088294983 0.13417981564998627 0.11600485444068909 0.1436833143234253 0.11363385617733002
2016-11-21 12:00:00	0.11098647117614746 0.11780085414648056 0.11339373886585236 0.10913842916488647 0.11018494516611099 0.12438386678695679 0.09995982050895691
2016-11-21 13:00:00	0.1140299141407013 0.10676238685846329 0.11245670169591904 0.12040304392576218 0.10702438652515411 0.1315547376871109 0.10682119429111481
2016-11-21 14:00:00	0.14368192851543427 0.13755176961421967 0.13155753910541534 0.15435035526752472 0.131682351231575 0.16859684884548187 0.12825383245944977
2016-11-21 15:00:00	0.17724983394145966 0.17410928010940552 0.15824100375175476 0.18518710136413574 0.16461974382400513 0.20686115324497223 0.15906274318695068
2016-11-21 16:00:00	0.20329973101615906 0.20062066614627838 0.17908424139022827 0.20570698380470276 0.19339436292648315 0.23774322867393494 0.18626081943511963
2016-11-21 17:00:00	0.2206619828939438 0.21843495965003967 0.19521263241767883 0.22562554478645325 0.21314194798469543 0.2627788782119751 0.21565736830234528
2016-11-21 18:00:00	0.23750180006027222 0.23379507660865784 0.21106037497520447 0.2464103102684021 0.22906269133090973 0.28182414174079895 0.23463094234466553
2016-11-21 19:00:00	0.2502592206001282 0.243954598903656 0.2196417599916458 0.258026659488678 0.2361142784357071 0.2899821996688843 0.2441893219947815
2016-11-21 20:00:00	0.2557573616504669 0.24799036979675293 0.2226981520652771 0.26185908913612366 0.23863373696804047 0.2935293912887573 0.24833741784095764
2016-11-21 21:00:00	0.2565930485725403 0.24725741147994995 0.22084403038024902 0.25879377126693726 0.2356296181678772 0.2903990149497986 0.24642932415008545
2016-11-21 22:00:00	0.25929954648017883 0.24969777464866638 0.22136838734149933 0.2588120400905609 0.23626510798931122 0.2906489372253418 0.2456996738910675
2016-11-21 23:00:00	0.25684866309165955 0.24799031019210815 0.21900060772895813 0.2557128667831421 0.2342224419116974 0.2883288264274597 0.24299028515815735
2016-11-22 00:00:00	0.22142294049263 0.2179405391216278 0.19626125693321228 0.2278088480234146 0.21369916200637817 0.26175740361213684 0.21704140305519104
2016-11-22 01:00:00	0.21478550136089325 0.20886263251304626 0.1858210414648056 0.2137134075164795 0.19961974024772644 0.24703393876552582 0.20727252960205078
2016-11-22 02:00:00	0.21858415007591248 0.2106078863143921 0.1855067014694214 0.21210433542728424 0.1969606727361679 0.24465817213058472 0.20678186416625977
2016-11-22 03:00:00	0.24038732051849365 0.23313328623771667 0.20426297187805176 0.2355852872133255 0.21781757473945618 0.26940056681632996 0.22609062492847443
2016-11-22 04:00:00	0.2344917356967926 0.22821059823036194 0.196101576089859 0.22516807913780212 0.21050670742988586 0.2591571807861328 0.21378010511398315
2016-11-22 05:00:00	0.2228277027606964 0.21929112076759338 0.18898826837539673 0.21689975261688232 0.2036314159631729 0.25221195816993713 0.20708131790161133
2016-11-22 06:00:00	0.2513049244880676 0.24347835779190063 0.21283262968063354 0.2459525465965271 0.2280813753604889 0.28176620602607727 0.23587217926979065
2016-11-22 07:00:00	0.24565497040748596 0.24152538180351257 0.2130265235900879 0.24725103378295898 0.23088404536247253 0.28328952193260193 0.2348623275756836
2016-11-22 08:00:00	0.21050198376178741 0.2093103677034378 0.18844547867774963 0.21579259634017944 0.2042239010334015 0.24821455776691437 0.20280633866786957
2016-11-22 09:00:00	0.16990292072296143 0.1674988865852356 0.15575850009918213 0.17498531937599182 0.16305412352085114 0.19645163416862488 0.1582820564508438
2016-11-22 10:00:00	0.1533651351928711 0.15057197213172913 0.14380088448524475 0.1576395332813263 0.14475642144680023 0.17433884739875793 0.13985979557037354
2016-11-22 11:00:00	0.12469087541103363 0.12748393416404724 0.1224360466003418 0.12681525945663452 0.11856437474489212 0.14065921306610107 0.10838720202445984
2016-11-22 12:00:00	0.11179135739803314 0.11608411371707916 0.11007514595985413 0.10578598082065582 0.11049659550189972 0.12555839121341705 0.10382172465324402
2016-11-22 13:00:00	0.1100645512342453 0.11152138561010361 0.1097678616642952 0.10325473546981812 0.10538827627897263 0.12116546183824539 0.10380029678344727
2016-11-22 14:00:00	0.10645244270563126 0.10570250451564789 0.10060705244541168 0.10276234894990921 0.09818802773952484 0.11956310272216797 0.09784481674432755
2016-11-22 15:00:00	0.1120709553360939 0.11055347323417664 0.10494054108858109 0.10643415153026581 0.10560346394777298 0.12567414343357086 0.09680729359388351
2016-11-22 16:00:00	0.13522028923034668 0.1301763355731964 0.12214816361665726 0.1374911516904831 0.12016303092241287 0.14985419809818268 0.11970300227403641
2016-11-22 17:00:00	0.1517794281244278 0.145823135972023 0.1348196566104889 0.15422967076301575 0.13750091195106506 0.1717631220817566 0.1399454027414322
2016-11-22 18:00:00	0.15460044145584106 0.15166863799095154 0.14007195830345154 0.15702484548091888 0.14256547391414642 0.17555227875709534 0.14270572364330292
2016-11-22 19:00:00	0.15027040243148804 0.14503687620162964 0.13526053726673126 0.15242226421833038 0.13511331379413605 0.1703677624464035 0.1395626813173294
2016-11-22 20:00:00	0.15135857462882996 0.1463654339313507 0.13842138648033142 0.1541932225227356 0.13814905285835266 0.17432968318462372 0.14262303709983826
2016-11-22 21:00:00	0.15530064702033997 0.15387558937072754 0.14483165740966797 0.15969154238700867 0.14511658251285553 0.17832304537296295 0.14756259322166443
2016-11-22 22:00:00	0.15096929669380188 0.14755277335643768 0.1387224644422531 0.1535908430814743 0.13760942220687866 0.17134222388267517 0.14110814034938812
2016-11-22 23:00:00	0.14788366854190826 0.1420358419418335 0.1310807764530182 0.1443377435207367 0.13225172460079193 0.1662018895149231 0.13524092733860016
2016-11-23 00:00:00	0.1261337697505951 0.12406104803085327 0.1113419458270073 0.12024271488189697 0.11335727572441101 0.14540214836597443 0.1124887689948082
2016-11-23 01:00:00	0.15454445779323578 0.1464792788028717 0.13873565196990967 0.14749540388584137 0.14086514711380005 0.16402074694633484 0.14034104347229004
2016-11-23 02:00:00	0.16266101598739624 0.15621733665466309 0.14514246582984924 0.15673822164535522 0.14872083067893982 0.17480866611003876 0.14878100156784058
2016-11-23 03:00:00	0.17837387323379517 0.17180374264717102 0.15577730536460876 0.17306669056415558 0.16398334503173828 0.1990939974784851 0.16528356075286865
2016-11-23 04:00:00	0.17241176962852478 0.16791167855262756 0.15502050518989563 0.17029574513435364 0.16217997670173645 0.19598253071308136 0.1604463756084442
2016-11-23 05:00:00	0.15418392419815063 0.14616841077804565 0.13787266612052917 0.15331478416919708 0.1406388282775879 0.17894837260246277 0.1447148621082306
2016-11-23 06:00:00	0.15375566482543945 0.1453160047531128 0.1379326730966568 0.15083670616149902 0.14115802943706512 0.1802353411912918 0.14685024321079254
2016-11-23 07:00:00	0.14951778948307037 0.13864076137542725 0.12430315464735031 0.13839636743068695 0.12861409783363342 0.1650635004043579 0.13310979306697845
2016-11-23 08:00:00	0.12047112733125687 0.11386220157146454 0.10689153522253036 0.10886188596487045 0.10797768086194992 0.13291364908218384 0.11134351789951324
2016-11-23 09:00:00	0.10329738259315491 0.0968460738658905 0.09747269004583359 0.10080592334270477 0.09649885445833206 0.11996974796056747 0.09473113715648651
2016-11-23 10:00:00	0.10186292976140976 0.09527596086263657 0.09603341668844223 0.10039160400629044 0.09543809294700623 0.1198435127735138 0.09340614825487137
2016-11-23 11:00:00	0.10422681272029877 0.09730911999940872 0.09755323827266693 0.10216104984283447 0.09684255719184875 0.12086635828018188 0.09560324996709824
2016-11-23 12:00:00	0.10716812312602997 0.10002347826957703 0.09954067319631577 0.10431896150112152 0.098652683198452 0.12305803596973419 0.09974878281354904
2016-11-23 13:00:00	0.10210753977298737 0.09526513516902924 0.09604158997535706 0.10123761743307114 0.09580554068088531 0.12071152031421661 0.09352786839008331
2016-11-23 14:00:00	0.1035028025507927 0.0974453017115593 0.09696564078330994 0.1022217646241188 0.09762735664844513 0.12345653027296066 0.09426340460777283
2016-11-23 15:00:00	0.10992500931024551 0.11086506396532059 0.10530649125576019 0.10425318032503128 0.10717339813709259 0.12606658041477203 0.0991615504026413
2016-11-23 16:00:00	0.12228414416313171 0.12417710572481155 0.11051829904317856 0.11130636930465698 0.11040719598531723 0.1332574188709259 0.10963978618383408
2016-11-23 17:00:00	0.14783543348312378 0.14045682549476624 0.11922396719455719 0.13485278189182281 0.13026468455791473 0.15814025700092316 0.13328316807746887
2016-11-23 18:00:00	0.1473832130432129 0.14109987020492554 0.12205319106578827 0.1339460015296936 0.1300874650478363 0.1602640002965927 0.13476963341236115
2016-11-23 19:00:00	0.1314288228750229 0.1288710981607437 0.11341603100299835 0.12308178842067719 0.1172812283039093 0.15019147098064423 0.11847572773694992
2016-11-23 20:00:00	0.13171470165252686 0.12964627146720886 0.11494631320238113 0.12463267892599106 0.11827107518911362 0.15162669122219086 0.11836370080709457
2016-11-23 21:00:00	0.11797531694173813 0.11690932512283325 0.10872852802276611 0.1121918335556984 0.11179763078689575 0.13759830594062805 0.10760685801506042
2016-11-23 22:00:00	0.10728500783443451 0.0995495542883873 0.10005877912044525 0.10658161342144012 0.10056024044752121 0.12536874413490295 0.09779293090105057
2016-11-23 23:00:00	0.10581416636705399 0.09821804612874985 0.09882014989852905 0.1053817868232727 0.09928609430789948 0.12439321726560593 0.09653850644826889
2016-11-24 00:00:00	0.09672516584396362 0.09124761074781418 0.09223715215921402 0.09446725994348526 0.0905703529715538 0.11454367637634277 0.08925729990005493
2016-11-24 01:00:00	0.10950382798910141 0.10219703614711761 0.1017720103263855 0.10495390743017197 0.10177712142467499 0.12430230528116226 0.09985505044460297
2016-11-24 02:00:00	0.13824380934238434 0.136996790766716 0.1266840398311615 0.13139525055885315 0.12562784552574158 0.1519501507282257 0.1243698000907898
2016-11-24 03:00:00	0.14493608474731445 0.14117833971977234 0.1308497190475464 0.13684514164924622 0.13185381889343262 0.1556902825832367 0.13175028562545776
2016-11-24 04:00:00	0.1378413587808609 0.1362442970275879 0.12393981218338013 0.12938174605369568 0.1267792284488678 0.15350396931171417 0.12365413457155228
2016-11-24 05:00:00	0.1270255595445633 0.12639670073986053 0.11784889549016953 0.11799268424510956 0.11806925386190414 0.14295676350593567 0.11277369409799576
2016-11-24 06:00:00	0.13515187799930573 0.13264340162277222 0.1239832192659378 0.12569531798362732 0.12367872148752213 0.1484767496585846 0.12022946029901505
2016-11-24 07:00:00	0.11871448904275894 0.11583031713962555 0.11303240060806274 0.10984788835048676 0.11024816334247589 0.12978912889957428 0.1072080209851265
2016-11-24 08:00:00	0.10508830845355988 0.09984397888183594 0.1001533567905426 0.09843523055315018 0.09712834656238556 0.11697448790073395 0.09677357971668243
2016-11-24 09:00:00	0.09619086980819702 0.09084880352020264 0.09185950458049774 0.09379519522190094 0.09005067497491837 0.11393141746520996 0.08883337676525116
2016-11-24 10:00:00	0.09693748503923416 0.09140609204769135 0.09238722920417786 0.09473434090614319 0.09077687561511993 0.11478698998689651 0.08942577242851257
2016-11-24 11:00:00	0.10196805000305176 0.09624245762825012 0.09747098386287689 0.10174976289272308 0.09441681206226349 0.12108760327100754 0.09317872673273087
2016-11-24 12:00:00	0.11651865392923355 0.11159098893404007 0.11055950075387955 0.11506716907024384 0.10703534632921219 0.13236045837402344 0.10483919829130173
2016-11-24 13:00:00	0.11495105922222137 0.10564950853586197 0.10640370100736618 0.11354073882102966 0.10231998562812805 0.12948310375213623 0.102397121489048
2016-11-24 14:00:00	0.12016189098358154 0.11121025681495667 0.1114579290151596 0.11993701010942459 0.1066104918718338 0.12873706221580505 0.10443141311407089
2016-11-24 15:00:00	0.11808977276086807 0.11631526798009872 0.11162270605564117 0.11618358641862869 0.10637892037630081 0.12616385519504547 0.10110311210155487
2016-11-24 16:00:00	0.1056004986166954 0.10405425727367401 0.10204719007015228 0.1045888289809227 0.09443141520023346 0.11771020293235779 0.09440721571445465
2016-11-24 17:00:00	0.09876784682273865 0.09390374273061752 0.09464463591575623 0.0938875675201416 0.09179945290088654 0.11344645917415619 0.0913013368844986
2016-11-24 18:00:00	0.09657196700572968 0.09190250933170319 0.09278403967618942 0.09213349223136902 0.08990617841482162 0.11203067004680634 0.08942354470491409
2016-11-24 19:00:00	0.09649301320314407 0.0919559895992279 0.09282397478818893 0.0917213186621666 0.08975410461425781 0.11159864068031311 0.08940295875072479
2016-11-24 20:00:00	0.09727317094802856 0.09275931119918823 0.09356363862752914 0.092087522149086 0.09036491811275482 0.11182108521461487 0.09010463953018188
2016-11-24 21:00:00	0.09806543588638306 0.09334348142147064 0.09411750733852386 0.09310413151979446 0.09114033728837967 0.11275084316730499 0.09073056280612946
2016-11-24 22:00:00	0.09701374918222427 0.09233221411705017 0.09318143129348755 0.09241101145744324 0.09026894718408585 0.1122332215309143 0.08981146663427353
2016-11-24 23:00:00	0.09618205577135086 0.09139470756053925 0.09232382476329803 0.09224636852741241 0.08967210352420807 0.11224253475666046 0.0890330821275711
2016-11-25 00:00:00	0.09692515432834625 0.09195977449417114 0.09285792708396912 0.09315211325883865 0.09038790315389633 0.11306244134902954 0.08962657302618027
2016-11-25 01:00:00	0.09459976851940155 0.09053073823451996 0.09206083416938782 0.09243849664926529 0.08955235779285431 0.11176352947950363 0.08878610283136368
2016-11-25 02:00:00	0.09472265094518661 0.09095077216625214 0.09260372817516327 0.0926029309630394 0.08994372189044952 0.1115991547703743 0.08927460014820099
2016-11-25 03:00:00	0.09757497906684875 0.0957852154970169 0.09643590450286865 0.09998936951160431 0.08944054692983627 0.11783649772405624 0.09449116885662079
2016-11-25 04:00:00	0.10340724140405655 0.1061307042837143 0.10396205633878708 0.10308101773262024 0.09185086190700531 0.11966488510370255 0.09307073801755905
2016-11-25 05:00:00	0.09818711131811142 0.09691330045461655 0.09665754437446594 0.09609232097864151 0.08948662877082825 0.11415313929319382 0.09014791250228882
2016-11-25 06:00:00	0.09863448143005371 0.09680989384651184 0.09645259380340576 0.09661443531513214 0.08949108421802521 0.1147800013422966 0.09025706350803375
2016-11-25 07:00:00	0.09701957553625107 0.09650792181491852 0.09645657241344452 0.09709034860134125 0.08870871365070343 0.11432267725467682 0.0896788090467453
2016-11-25 08:00:00	0.09917736053466797 0.09837011992931366 0.09739260375499725 0.09925180673599243 0.08946514129638672 0.1159115880727768 0.08994841575622559
2016-11-25 09:00:00	0.10334911942481995 0.10449288785457611 0.10177858918905258 0.10568076372146606 0.09269367158412933 0.11789190769195557 0.09201875329017639
2016-11-25 10:00:00	0.10285228490829468 0.10151532292366028 0.09867271780967712 0.10155788064002991 0.09244324266910553 0.11769530177116394 0.0894976407289505
2016-11-25 11:00:00	0.10352853685617447 0.10200585424900055 0.09898502379655838 0.10333810746669769 0.09317243844270706 0.11851061880588531 0.08973684906959534
2016-11-25 12:00:00	0.12874163687229156 0.1255558431148529 0.12041660398244858 0.13010534644126892 0.11291303485631943 0.13765588402748108 0.11110730469226837
2016-11-25 13:00:00	0.12257824838161469 0.11953464895486832 0.11525825411081314 0.12346316874027252 0.10634428262710571 0.12974339723587036 0.10482770204544067
2016-11-25 14:00:00	0.12309692054986954 0.1197039783000946 0.11620528250932693 0.12353939563035965 0.10681314021348953 0.12995974719524384 0.1061837300658226
2016-11-25 15:00:00	0.12436256557703018 0.12075076997280121 0.11837369948625565 0.12525121867656708 0.10828382521867752 0.1318807154893875 0.10849086940288544
2016-11-25 16:00:00	0.10652405768632889 0.11065808683633804 0.10654734075069427 0.10917410254478455 0.09585641324520111 0.12006247043609619 0.09456543624401093
2016-11-25 17:00:00	0.10744505375623703 0.11115685105323792 0.10822432488203049 0.11097133159637451 0.09613019973039627 0.12223496288061142 0.09769134968519211
2016-11-25 18:00:00	0.11305633932352066 0.11421047896146774 0.11240554600954056 0.11622108519077301 0.09809840470552444 0.12614141404628754 0.10307752341032028
2016-11-25 19:00:00	0.10947772115468979 0.11252870410680771 0.10933335870504379 0.11207181215286255 0.09632859379053116 0.12219023704528809 0.09838096052408218
2016-11-25 20:00:00	0.1050167828798294 0.10984712094068527 0.10705886036157608 0.1073569804430008 0.09388583898544312 0.11997140944004059 0.0961274802684784
2016-11-25 21:00:00	0.11834172904491425 0.11944194883108139 0.117233045399189 0.11988482624292374 0.09993579238653183 0.12923911213874817 0.10910125076770782
2016-11-25 22:00:00	0.10193189978599548 0.10557267814874649 0.10385531187057495 0.10611592233181 0.09207384288311005 0.11903911828994751 0.09432747960090637
2016-11-25 23:00:00	0.11197264492511749 0.11326666921377182 0.11142086982727051 0.11507569998502731 0.09686607867479324 0.1248532310128212 0.10453431308269501
2016-11-26 00:00:00	0.09691374003887177 0.09968085587024689 0.09900657087564468 0.1003238782286644 0.08964885026216507 0.11662383377552032 0.08949211984872818
2016-11-26 01:00:00	0.0967654436826706 0.09553122520446777 0.09547314047813416 0.09405159950256348 0.0896499827504158 0.1144997626543045 0.09123064577579498
2016-11-26 02:00:00	0.12019968032836914 0.11641761660575867 0.11442701518535614 0.11616706848144531 0.09765351563692093 0.12730759382247925 0.11068687587976456
2016-11-26 03:00:00	0.12539240717887878 0.12362013757228851 0.12126756459474564 0.1247641071677208 0.10392480343580246 0.1355997771024704 0.11475053429603577
2016-11-26 04:00:00	0.11351175606250763 0.11481434851884842 0.11119231581687927 0.11333265900611877 0.09460216760635376 0.12749293446540833 0.10761532187461853
2016-11-26 05:00:00	0.13769733905792236 0.1339414119720459 0.1331404596567154 0.13909520208835602 0.11477246880531311 0.14686442911624908 0.1231880858540535
2016-11-26 06:00:00	0.18445023894309998 0.17638659477233887 0.16974888741970062 0.1844850480556488 0.15653777122497559 0.187875896692276 0.15713642537593842
2016-11-26 07:00:00	0.20678210258483887 0.19743308424949646 0.18449971079826355 0.20308057963848114 0.17515866458415985 0.2059786468744278 0.17219115793704987
2016-11-26 08:00:00	0.22435808181762695 0.21448782086372375 0.19742172956466675 0.21892881393432617 0.18718667328357697 0.2185465693473816 0.1799613982439041
2016-11-26 09:00:00	0.2344905585050583 0.2223416566848755 0.20144835114479065 0.22482521831989288 0.19339758157730103 0.2259579449892044 0.18290972709655762
2016-11-26 10:00:00	0.2590066194534302 0.24842992424964905 0.2170712947845459 0.2469218373298645 0.21302153170108795 0.24538493156433105 0.19741064310073853
